machine_id,vibration,temperature,pressure,up_time,down_time,status,last_maintenance_date,factory_id
M016,0.67,73,198,9188,0,Operational,2024-08-04,519
M019,2.05,114,159,8781,0,Operational,2024-03-06,519
M015,2.32,99,166,8487,0,Operational,2024-07-19,519
M014,0.57,84,109,9624,0,Operational,2024-09-13,519
M038,2.06,117,101,1139,0,Operational,2024-02-22,519
M038,2.06,117,101,1139,0,Operational,2024-04-10,520
M024,0.54,91,187,9145,0,Operational,2024-02-20,520
M001,0.59,77,181,4250,75,Needs Maintenance,2024-08-02,520
M050,2.26,77,184,7966,0,Operational,2024-11-17,520
M044,2.5,105,152,2105,50,Failed,2024-04-20,520
M045,2.18,72,181,3275,0,Operational,2024-08-16,520
M033,2.45,113,128,3782,23,Failed,2024-08-14,520
M010,1.13,120,182,7579,0,Operational,2024-11-08,520
M044,2.5,105,152,2105,50,Failed,2024-08-25,520
M027,0.36,102,146,9776,66,Failed,2024-04-11,520
M029,1.27,98,108,4450,27,Failed,2024-08-30,521
M041,0.4,112,148,8699,75,Needs Maintenance,2024-12-27,521
M048,1.09,102,194,5087,0,Operational,2024-11-02,521
M006,1.62,67,190,9020,0,Operational,2024-03-10,521
M047,0.73,118,152,6104,98,Needs Maintenance,2024-08-31,521
M031,0.53,97,142,6378,0,Operational,2024-09-27,521
M039,2.71,63,109,7048,0,Operational,2024-06-03,521
M015,2.32,99,166,8487,0,Operational,2024-09-19,521
M043,2.86,108,141,2442,41,Failed,2024-03-22,521
M003,1.13,113,107,4038,55,Failed,2024-05-03,521
M029,1.27,98,108,4450,27,Failed,2024-12-25,522
M049,0.34,92,144,3120,0,Operational,2024-09-14,522
M008,2.95,100,149,5055,86,Failed,2024-10-07,522
M048,1.09,102,194,5087,0,Operational,2024-06-04,522
M040,2.95,75,176,6559,57,Needs Maintenance,2024-01-10,522
M030,2.08,101,174,2970,74,Needs Maintenance,2024-06-01,522
M021,0.39,76,153,4004,52,Failed,2024-04-05,522
M047,0.73,118,152,6104,98,Needs Maintenance,2024-06-26,522
M003,1.13,113,107,4038,55,Failed,2024-07-26,522
M047,0.73,118,152,6104,98,Needs Maintenance,2024-06-21,522
M024,0.54,91,187,9145,0,Operational,2024-04-13,523
M017,2.2,101,123,8681,0,Operational,2024-08-18,523
M041,0.4,112,148,8699,75,Needs Maintenance,2024-01-14,523
M029,1.27,98,108,4450,27,Failed,2024-10-19,523
M044,2.5,105,152,2105,50,Failed,2024-11-11,523
M006,1.62,67,190,9020,0,Operational,2024-01-25,523
M036,0.62,61,113,3618,0,Operational,2024-06-07,523
M024,0.54,91,187,9145,0,Operational,2024-04-03,523
M036,0.62,61,113,3618,0,Operational,2024-02-29,523
M030,2.08,101,174,2970,74,Needs Maintenance,2024-04-18,523
M005,1.26,84,178,6414,0,Operational,2024-03-09,524
M015,2.32,99,166,8487,0,Operational,2024-08-26,524
M049,0.34,92,144,3120,0,Operational,2024-03-02,524
M027,0.36,102,146,9776,66,Failed,2024-06-28,524
M029,1.27,98,108,4450,27,Failed,2024-05-01,524
M020,0.65,62,132,1738,0,Operational,2024-11-18,524
M027,0.36,102,146,9776,66,Failed,2024-07-21,524
M013,1.69,61,179,8845,0,Operational,2024-10-15,524
M026,0.37,109,131,3285,15,Failed,2024-10-19,524
M041,0.4,112,148,8699,75,Needs Maintenance,2024-08-11,524
M010,1.13,120,182,7579,0,Operational,2024-12-18,525
M023,0.52,81,165,3727,17,Failed,2024-06-14,525
M008,2.95,100,149,5055,86,Failed,2024-05-15,525
M024,0.54,91,187,9145,0,Operational,2024-03-11,525
M028,2.67,101,115,2787,27,Failed,2024-01-14,525
M015,2.32,99,166,8487,0,Operational,2024-11-21,525
M022,0.68,107,123,5729,90,Failed,2024-08-09,525
M019,2.05,114,159,8781,0,Operational,2024-05-15,525
M009,0.3,79,128,4982,78,Needs Maintenance,2024-03-26,525
M002,2.8,95,102,5011,46,Failed,2024-12-29,525
M020,0.65,62,132,1738,0,Operational,2024-10-13,526
M009,0.3,79,128,4982,78,Needs Maintenance,2024-09-09,526
M028,2.67,101,115,2787,27,Failed,2024-01-05,526
M006,1.62,67,190,9020,0,Operational,2024-01-11,526
M042,2.79,79,143,7480,0,Operational,2024-04-14,526
M018,2.69,93,178,5200,0,Operational,2024-06-29,526
M004,1.74,89,176,7578,100,Failed,2024-11-09,526
M042,2.79,79,143,7480,0,Operational,2024-02-02,526
M003,1.13,113,107,4038,55,Failed,2024-05-18,526
M006,1.62,67,190,9020,0,Operational,2024-07-21,526
M025,2.07,68,177,9054,71,Needs Maintenance,2024-01-30,527
M031,0.53,97,142,6378,0,Operational,2024-11-23,527
M022,0.68,107,123,5729,90,Failed,2024-05-09,527
M044,2.5,105,152,2105,50,Failed,2024-02-04,527
M039,2.71,63,109,7048,0,Operational,2024-08-20,527
M021,0.39,76,153,4004,52,Failed,2024-11-13,527
M012,0.45,109,172,7876,0,Operational,2024-01-04,527
M009,0.3,79,128,4982,78,Needs Maintenance,2024-12-10,527
M001,0.59,77,181,4250,75,Needs Maintenance,2024-07-14,527
M011,1.96,85,106,8906,0,Operational,2024-07-19,527
M006,1.62,67,190,9020,0,Operational,2024-04-18,528
M018,2.69,93,178,5200,0,Operational,2024-11-16,528
M033,2.45,113,128,3782,23,Failed,2024-05-29,528
M046,0.28,102,147,3545,38,Needs Maintenance,2024-11-19,528
M006,1.62,67,190,9020,0,Operational,2024-01-16,528
M035,1.25,78,172,2345,8,Needs Maintenance,2024-10-03,528
M018,2.69,93,178,5200,0,Operational,2024-04-13,528
M040,2.95,75,176,6559,57,Needs Maintenance,2024-01-19,528
M002,2.8,95,102,5011,46,Failed,2024-08-01,528
M049,0.34,92,144,3120,0,Operational,2024-02-28,528
M020,0.65,62,132,1738,0,Operational,2024-10-28,529
M049,0.34,92,144,3120,0,Operational,2024-03-23,529
M040,2.95,75,176,6559,57,Needs Maintenance,2024-02-12,529
M015,2.32,99,166,8487,0,Operational,2024-08-03,529
M050,2.26,77,184,7966,0,Operational,2024-08-14,529
M006,1.62,67,190,9020,0,Operational,2024-05-15,529
M003,1.13,113,107,4038,55,Failed,2024-04-16,529
M029,1.27,98,108,4450,27,Failed,2024-05-12,529
M007,2.85,64,105,5697,80,Needs Maintenance,2024-08-15,529
M049,0.34,92,144,3120,0,Operational,2024-09-13,529
M022,0.68,107,123,5729,90,Failed,2024-03-22,530
M025,2.07,68,177,9054,71,Needs Maintenance,2024-08-24,530
M033,2.45,113,128,3782,23,Failed,2024-10-11,530
M033,2.45,113,128,3782,23,Failed,2024-05-06,530
M028,2.67,101,115,2787,27,Failed,2024-01-30,530
M029,1.27,98,108,4450,27,Failed,2024-11-07,530
M041,0.4,112,148,8699,75,Needs Maintenance,2024-08-29,530
M015,2.32,99,166,8487,0,Operational,2024-10-03,530
M026,0.37,109,131,3285,15,Failed,2024-07-23,530
M045,2.18,72,181,3275,0,Operational,2024-01-31,530
M050,2.26,77,184,7966,0,Operational,2024-04-09,531
M019,2.05,114,159,8781,0,Operational,2024-10-12,531
M010,1.13,120,182,7579,0,Operational,2024-11-04,531
M045,2.18,72,181,3275,0,Operational,2024-01-13,531
M047,0.73,118,152,6104,98,Needs Maintenance,2024-12-07,531
M027,0.36,102,146,9776,66,Failed,2024-02-01,531
M041,0.4,112,148,8699,75,Needs Maintenance,2024-12-02,531
M030,2.08,101,174,2970,74,Needs Maintenance,2024-08-05,531
M046,0.28,102,147,3545,38,Needs Maintenance,2024-07-04,531
M017,2.2,101,123,8681,0,Operational,2024-03-10,531
M048,1.09,102,194,5087,0,Operational,2024-10-30,532
M036,0.62,61,113,3618,0,Operational,2024-11-22,532
M005,1.26,84,178,6414,0,Operational,2024-10-27,532
M041,0.4,112,148,8699,75,Needs Maintenance,2024-10-13,532
M018,2.69,93,178,5200,0,Operational,2024-04-24,532
M037,1.21,112,160,8591,85,Failed,2024-08-15,532
M033,2.45,113,128,3782,23,Failed,2024-07-08,532
M044,2.5,105,152,2105,50,Failed,2024-04-08,532
M017,2.2,101,123,8681,0,Operational,2024-02-21,532
M047,0.73,118,152,6104,98,Needs Maintenance,2024-07-11,532
M003,1.13,113,107,4038,55,Failed,2024-04-26,533
M034,2.71,120,193,2864,35,Needs Maintenance,2024-01-10,533
M006,1.62,67,190,9020,0,Operational,2024-01-14,533
M001,0.59,77,181,4250,75,Needs Maintenance,2024-08-22,533
M016,0.67,73,198,9188,0,Operational,2024-02-21,533
M002,2.8,95,102,5011,46,Failed,2024-12-14,533
M049,0.34,92,144,3120,0,Operational,2024-08-02,533
M012,0.45,109,172,7876,0,Operational,2024-02-24,533
M030,2.08,101,174,2970,74,Needs Maintenance,2024-03-07,533
M050,2.26,77,184,7966,0,Operational,2024-05-06,533
M047,0.73,118,152,6104,98,Needs Maintenance,2024-02-06,534
M032,0.67,71,198,3685,44,Needs Maintenance,2024-02-28,534
M002,2.8,95,102,5011,46,Failed,2024-07-28,534
M045,2.18,72,181,3275,0,Operational,2024-02-13,534
M034,2.71,120,193,2864,35,Needs Maintenance,2024-03-29,534
M018,2.69,93,178,5200,0,Operational,2024-01-21,534
M038,2.06,117,101,1139,0,Operational,2024-08-23,534
M042,2.79,79,143,7480,0,Operational,2024-08-17,534
M047,0.73,118,152,6104,98,Needs Maintenance,2024-06-29,534
M045,2.18,72,181,3275,0,Operational,2024-02-03,534
M029,1.27,98,108,4450,27,Failed,2024-05-26,535
M005,1.26,84,178,6414,0,Operational,2024-05-14,535
M009,0.3,79,128,4982,78,Needs Maintenance,2024-10-12,535
M026,0.37,109,131,3285,15,Failed,2024-07-22,535
M026,0.37,109,131,3285,15,Failed,2024-07-20,535
M028,2.67,101,115,2787,27,Failed,2024-06-25,535
M010,1.13,120,182,7579,0,Operational,2024-04-14,535
M014,0.57,84,109,9624,0,Operational,2024-10-12,535
M030,2.08,101,174,2970,74,Needs Maintenance,2024-10-26,535
M040,2.95,75,176,6559,57,Needs Maintenance,2024-07-19,535
M020,0.65,62,132,1738,0,Operational,2024-09-06,536
M023,0.52,81,165,3727,17,Failed,2024-03-21,536
M030,2.08,101,174,2970,74,Needs Maintenance,2024-02-13,536
M042,2.79,79,143,7480,0,Operational,2024-03-09,536
M039,2.71,63,109,7048,0,Operational,2024-02-18,536
M026,0.37,109,131,3285,15,Failed,2024-08-01,536
M002,2.8,95,102,5011,46,Failed,2024-07-20,536
M011,1.96,85,106,8906,0,Operational,2024-12-14,536
M044,2.5,105,152,2105,50,Failed,2024-05-10,536
M030,2.08,101,174,2970,74,Needs Maintenance,2024-05-04,536
M031,0.53,97,142,6378,0,Operational,2024-12-02,537
M009,0.3,79,128,4982,78,Needs Maintenance,2024-11-05,537
M021,0.39,76,153,4004,52,Failed,2024-10-25,537
M007,2.85,64,105,5697,80,Needs Maintenance,2024-06-19,537
M025,2.07,68,177,9054,71,Needs Maintenance,2024-10-24,537
M044,2.5,105,152,2105,50,Failed,2024-06-19,537
M029,1.27,98,108,4450,27,Failed,2024-08-25,537
M023,0.52,81,165,3727,17,Failed,2024-07-08,537
M004,1.74,89,176,7578,100,Failed,2024-10-25,537
M033,2.45,113,128,3782,23,Failed,2024-02-15,537
M024,0.54,91,187,9145,0,Operational,2024-07-14,538
M039,2.71,63,109,7048,0,Operational,2024-11-29,538
M046,0.28,102,147,3545,38,Needs Maintenance,2024-11-02,538
M039,2.71,63,109,7048,0,Operational,2024-10-19,538
M032,0.67,71,198,3685,44,Needs Maintenance,2024-09-13,538
M023,0.52,81,165,3727,17,Failed,2024-09-21,538
M013,1.69,61,179,8845,0,Operational,2024-02-18,538
M043,2.86,108,141,2442,41,Failed,2024-03-28,538
M013,1.69,61,179,8845,0,Operational,2024-10-16,538
M034,2.71,120,193,2864,35,Needs Maintenance,2024-09-02,538
M008,2.95,100,149,5055,86,Failed,2024-02-20,539
M020,0.65,62,132,1738,0,Operational,2024-05-25,539
M005,1.26,84,178,6414,0,Operational,2024-03-09,539
M009,0.3,79,128,4982,78,Needs Maintenance,2024-08-13,539
M042,2.79,79,143,7480,0,Operational,2024-08-21,539
M001,0.59,77,181,4250,75,Needs Maintenance,2024-09-17,539
M038,2.06,117,101,1139,0,Operational,2024-12-30,539
M048,1.09,102,194,5087,0,Operational,2024-01-21,539
M024,0.54,91,187,9145,0,Operational,2024-02-24,539
M001,0.59,77,181,4250,75,Needs Maintenance,2024-07-28,539
M027,0.36,102,146,9776,66,Failed,2024-10-14,540
M019,2.05,114,159,8781,0,Operational,2024-04-05,540
M014,0.57,84,109,9624,0,Operational,2024-07-27,540
M008,2.95,100,149,5055,86,Failed,2024-05-13,540
M035,1.25,78,172,2345,8,Needs Maintenance,2024-09-09,540
M044,2.5,105,152,2105,50,Failed,2024-07-07,540
M005,1.26,84,178,6414,0,Operational,2024-07-29,540
M038,2.06,117,101,1139,0,Operational,2024-01-30,540
M008,2.95,100,149,5055,86,Failed,2024-11-25,540
M032,0.67,71,198,3685,44,Needs Maintenance,2024-12-13,540
M010,1.13,120,182,7579,0,Operational,2024-09-17,541
M010,1.13,120,182,7579,0,Operational,2024-08-18,541
M024,0.54,91,187,9145,0,Operational,2024-01-05,541
M049,0.34,92,144,3120,0,Operational,2024-01-31,541
M035,1.25,78,172,2345,8,Needs Maintenance,2024-11-06,541
M021,0.39,76,153,4004,52,Failed,2024-04-28,541
M007,2.85,64,105,5697,80,Needs Maintenance,2024-07-02,541
M004,1.74,89,176,7578,100,Failed,2024-08-25,541
M034,2.71,120,193,2864,35,Needs Maintenance,2024-11-05,541
M011,1.96,85,106,8906,0,Operational,2024-01-31,541
M027,0.36,102,146,9776,66,Failed,2024-02-19,542
M025,2.07,68,177,9054,71,Needs Maintenance,2024-12-17,542
M023,0.52,81,165,3727,17,Failed,2024-09-06,542
M021,0.39,76,153,4004,52,Failed,2024-03-08,542
M001,0.59,77,181,4250,75,Needs Maintenance,2024-03-21,542
M009,0.3,79,128,4982,78,Needs Maintenance,2024-05-12,542
M040,2.95,75,176,6559,57,Needs Maintenance,2024-04-17,542
M049,0.34,92,144,3120,0,Operational,2024-04-20,542
M002,2.8,95,102,5011,46,Failed,2024-10-20,542
M029,1.27,98,108,4450,27,Failed,2024-05-26,542
M010,1.13,120,182,7579,0,Operational,2024-03-18,543
M035,1.25,78,172,2345,8,Needs Maintenance,2024-05-15,543
M045,2.18,72,181,3275,0,Operational,2024-09-25,543
M009,0.3,79,128,4982,78,Needs Maintenance,2024-12-16,543
M007,2.85,64,105,5697,80,Needs Maintenance,2024-03-20,543
M027,0.36,102,146,9776,66,Failed,2024-01-20,543
M003,1.13,113,107,4038,55,Failed,2024-03-22,543
M041,0.4,112,148,8699,75,Needs Maintenance,2024-12-15,543
M011,1.96,85,106,8906,0,Operational,2024-07-15,543
M003,1.13,113,107,4038,55,Failed,2024-03-09,543
M049,0.34,92,144,3120,0,Operational,2024-11-24,544
M049,0.34,92,144,3120,0,Operational,2024-05-13,544
M016,0.67,73,198,9188,0,Operational,2024-08-14,544
M038,2.06,117,101,1139,0,Operational,2024-06-18,544
M047,0.73,118,152,6104,98,Needs Maintenance,2024-09-29,544
M013,1.69,61,179,8845,0,Operational,2024-01-07,544
M015,2.32,99,166,8487,0,Operational,2024-04-28,544
M002,2.8,95,102,5011,46,Failed,2024-01-12,544
M010,1.13,120,182,7579,0,Operational,2024-09-04,544
M025,2.07,68,177,9054,71,Needs Maintenance,2024-09-05,544
M046,0.28,102,147,3545,38,Needs Maintenance,2024-08-10,545
M007,2.85,64,105,5697,80,Needs Maintenance,2024-07-23,545
M033,2.45,113,128,3782,23,Failed,2024-10-21,545
M032,0.67,71,198,3685,44,Needs Maintenance,2024-02-21,545
M025,2.07,68,177,9054,71,Needs Maintenance,2024-06-01,545
M030,2.08,101,174,2970,74,Needs Maintenance,2024-10-15,545
M001,0.59,77,181,4250,75,Needs Maintenance,2024-06-01,545
M018,2.69,93,178,5200,0,Operational,2024-11-03,545
M040,2.95,75,176,6559,57,Needs Maintenance,2024-09-02,545
M006,1.62,67,190,9020,0,Operational,2024-11-07,545
M002,2.8,95,102,5011,46,Failed,2024-02-29,546
M004,1.74,89,176,7578,100,Failed,2024-12-16,546
M030,2.08,101,174,2970,74,Needs Maintenance,2024-07-08,546
M036,0.62,61,113,3618,0,Operational,2024-07-11,546
M015,2.32,99,166,8487,0,Operational,2024-09-24,546
M017,2.2,101,123,8681,0,Operational,2024-05-22,546
M030,2.08,101,174,2970,74,Needs Maintenance,2024-01-15,546
M046,0.28,102,147,3545,38,Needs Maintenance,2024-11-27,546
M011,1.96,85,106,8906,0,Operational,2024-12-30,546
M043,2.86,108,141,2442,41,Failed,2024-09-30,546
M010,1.13,120,182,7579,0,Operational,2024-10-08,547
M035,1.25,78,172,2345,8,Needs Maintenance,2024-12-20,547
M016,0.67,73,198,9188,0,Operational,2024-08-28,547
M020,0.65,62,132,1738,0,Operational,2024-11-08,547
M038,2.06,117,101,1139,0,Operational,2024-02-21,547
M024,0.54,91,187,9145,0,Operational,2024-12-31,547
M005,1.26,84,178,6414,0,Operational,2024-08-16,547
M041,0.4,112,148,8699,75,Needs Maintenance,2024-05-01,547
M031,0.53,97,142,6378,0,Operational,2024-12-05,547
M009,0.3,79,128,4982,78,Needs Maintenance,2024-03-31,547
M021,0.39,76,153,4004,52,Failed,2024-05-26,548
M004,1.74,89,176,7578,100,Failed,2024-03-07,548
M034,2.71,120,193,2864,35,Needs Maintenance,2024-07-23,548
M032,0.67,71,198,3685,44,Needs Maintenance,2024-03-20,548
M022,0.68,107,123,5729,90,Failed,2024-11-25,548
M002,2.8,95,102,5011,46,Failed,2024-07-21,548
M010,1.13,120,182,7579,0,Operational,2024-12-28,548
M009,0.3,79,128,4982,78,Needs Maintenance,2024-02-08,548
M014,0.57,84,109,9624,0,Operational,2024-07-31,548
M019,2.05,114,159,8781,0,Operational,2024-02-23,548
M009,0.3,79,128,4982,78,Needs Maintenance,2024-03-25,549
M019,2.05,114,159,8781,0,Operational,2024-11-12,549
M013,1.69,61,179,8845,0,Operational,2024-10-31,549
M038,2.06,117,101,1139,0,Operational,2024-08-25,549
M041,0.4,112,148,8699,75,Needs Maintenance,2024-05-07,549
M040,2.95,75,176,6559,57,Needs Maintenance,2024-10-12,549
M021,0.39,76,153,4004,52,Failed,2024-04-09,549
M038,2.06,117,101,1139,0,Operational,2024-04-29,549
M042,2.79,79,143,7480,0,Operational,2024-03-27,549
M039,2.71,63,109,7048,0,Operational,2024-10-07,549
M005,1.26,84,178,6414,0,Operational,2024-12-27,550
M010,1.13,120,182,7579,0,Operational,2024-10-08,550
M048,1.09,102,194,5087,0,Operational,2024-07-31,550
M023,0.52,81,165,3727,17,Failed,2024-05-25,550
M029,1.27,98,108,4450,27,Failed,2024-06-22,550
M049,0.34,92,144,3120,0,Operational,2024-12-05,550
M044,2.5,105,152,2105,50,Failed,2024-12-03,550
M042,2.79,79,143,7480,0,Operational,2024-04-11,550
M034,2.71,120,193,2864,35,Needs Maintenance,2024-08-14,550
M031,0.53,97,142,6378,0,Operational,2024-04-22,550
M045,2.18,72,181,3275,0,Operational,2024-06-08,551
M011,1.96,85,106,8906,0,Operational,2024-04-15,551
M006,1.62,67,190,9020,0,Operational,2024-07-11,551
M049,0.34,92,144,3120,0,Operational,2024-03-20,551
M018,2.69,93,178,5200,0,Operational,2024-03-09,551
M004,1.74,89,176,7578,100,Failed,2024-06-08,551
M006,1.62,67,190,9020,0,Operational,2024-03-18,551
M012,0.45,109,172,7876,0,Operational,2024-04-26,551
M034,2.71,120,193,2864,35,Needs Maintenance,2025-01-01,551
M011,1.96,85,106,8906,0,Operational,2024-07-18,551
M035,1.25,78,172,2345,8,Needs Maintenance,2024-08-10,552
M015,2.32,99,166,8487,0,Operational,2024-06-30,552
M014,0.57,84,109,9624,0,Operational,2024-02-21,552
M022,0.68,107,123,5729,90,Failed,2024-04-09,552
M013,1.69,61,179,8845,0,Operational,2024-12-21,552
M035,1.25,78,172,2345,8,Needs Maintenance,2024-08-20,552
M031,0.53,97,142,6378,0,Operational,2024-07-26,552
M049,0.34,92,144,3120,0,Operational,2024-07-23,552
M010,1.13,120,182,7579,0,Operational,2024-05-28,552
M031,0.53,97,142,6378,0,Operational,2024-11-25,552
M015,2.32,99,166,8487,0,Operational,2024-05-14,553
M007,2.85,64,105,5697,80,Needs Maintenance,2024-04-20,553
M032,0.67,71,198,3685,44,Needs Maintenance,2024-11-26,553
M044,2.5,105,152,2105,50,Failed,2024-07-12,553
M012,0.45,109,172,7876,0,Operational,2024-12-20,553
M011,1.96,85,106,8906,0,Operational,2024-02-17,553
M026,0.37,109,131,3285,15,Failed,2024-10-31,553
M028,2.67,101,115,2787,27,Failed,2024-03-07,553
M018,2.69,93,178,5200,0,Operational,2024-10-03,553
M045,2.18,72,181,3275,0,Operational,2024-02-26,553
M018,2.69,93,178,5200,0,Operational,2024-12-28,554
M012,0.45,109,172,7876,0,Operational,2024-07-05,554
M014,0.57,84,109,9624,0,Operational,2024-06-04,554
M048,1.09,102,194,5087,0,Operational,2024-09-06,554
M026,0.37,109,131,3285,15,Failed,2024-12-05,554
M020,0.65,62,132,1738,0,Operational,2024-12-15,554
M037,1.21,112,160,8591,85,Failed,2024-03-23,554
M037,1.21,112,160,8591,85,Failed,2024-09-30,554
M008,2.95,100,149,5055,86,Failed,2024-11-23,554
M003,1.13,113,107,4038,55,Failed,2024-02-29,554
M038,2.06,117,101,1139,0,Operational,2024-09-08,555
M001,0.59,77,181,4250,75,Needs Maintenance,2024-08-14,555
M049,0.34,92,144,3120,0,Operational,2024-01-19,555
M002,2.8,95,102,5011,46,Failed,2024-06-27,555
M037,1.21,112,160,8591,85,Failed,2024-10-10,555
M049,0.34,92,144,3120,0,Operational,2024-01-29,555
M021,0.39,76,153,4004,52,Failed,2024-12-13,555
M037,1.21,112,160,8591,85,Failed,2024-08-12,555
M033,2.45,113,128,3782,23,Failed,2024-10-05,555
M010,1.13,120,182,7579,0,Operational,2024-07-12,555
M010,1.13,120,182,7579,0,Operational,2024-08-06,556
M016,0.67,73,198,9188,0,Operational,2024-03-20,556
M010,1.13,120,182,7579,0,Operational,2024-05-10,556
M005,1.26,84,178,6414,0,Operational,2024-05-10,556
M033,2.45,113,128,3782,23,Failed,2024-07-25,556
M008,2.95,100,149,5055,86,Failed,2024-04-07,556
M013,1.69,61,179,8845,0,Operational,2024-07-29,556
M007,2.85,64,105,5697,80,Needs Maintenance,2024-12-25,556
M038,2.06,117,101,1139,0,Operational,2024-06-10,556
M001,0.59,77,181,4250,75,Needs Maintenance,2024-05-16,556
M038,2.06,117,101,1139,0,Operational,2024-01-24,557
M021,0.39,76,153,4004,52,Failed,2024-08-14,557
M040,2.95,75,176,6559,57,Needs Maintenance,2025-01-01,557
M013,1.69,61,179,8845,0,Operational,2024-08-12,557
M044,2.5,105,152,2105,50,Failed,2024-04-25,557
M028,2.67,101,115,2787,27,Failed,2024-10-26,557
M040,2.95,75,176,6559,57,Needs Maintenance,2024-10-14,557
M050,2.26,77,184,7966,0,Operational,2024-04-07,557
M038,2.06,117,101,1139,0,Operational,2024-08-25,557
M037,1.21,112,160,8591,85,Failed,2024-04-23,557
M011,1.96,85,106,8906,0,Operational,2024-01-17,558
M036,0.62,61,113,3618,0,Operational,2024-05-12,558
M012,0.45,109,172,7876,0,Operational,2024-06-05,558
M021,0.39,76,153,4004,52,Failed,2024-03-08,558
M050,2.26,77,184,7966,0,Operational,2024-06-19,558
M049,0.34,92,144,3120,0,Operational,2024-03-13,558
M037,1.21,112,160,8591,85,Failed,2024-04-23,558
M001,0.59,77,181,4250,75,Needs Maintenance,2024-10-15,558
M022,0.68,107,123,5729,90,Failed,2024-06-17,558
M024,0.54,91,187,9145,0,Operational,2024-03-06,558
M032,0.67,71,198,3685,44,Needs Maintenance,2024-08-18,559
M012,0.45,109,172,7876,0,Operational,2024-09-03,559
M049,0.34,92,144,3120,0,Operational,2024-08-17,559
M025,2.07,68,177,9054,71,Needs Maintenance,2024-08-11,559
M007,2.85,64,105,5697,80,Needs Maintenance,2024-06-26,559
M036,0.62,61,113,3618,0,Operational,2024-08-17,559
M045,2.18,72,181,3275,0,Operational,2024-02-11,559
M005,1.26,84,178,6414,0,Operational,2024-08-18,559
M025,2.07,68,177,9054,71,Needs Maintenance,2024-08-23,559
M040,2.95,75,176,6559,57,Needs Maintenance,2024-08-28,559
M016,0.67,73,198,9188,0,Operational,2024-02-15,560
